feature_path,label,label_idx
C:\SoundModel\data\gtzan\features\blues_blues.00038_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00021_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00002_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00015_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00035_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00043_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00059_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00058_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00068_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00014_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00053_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00008_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00013_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00096_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00059_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00001_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\disco_disco.00011_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00040_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00061_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\country_country.00014_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00075_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00059_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00083_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00066_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00071_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00064_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00013_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00055_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00030_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00015_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00005_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00031_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00042_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00040_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00024_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00007_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00050_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00004_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\blues_blues.00070_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00003_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00088_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00061_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00060_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00081_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00093_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00038_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00028_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00077_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00094_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00009_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00015_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00089_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00082_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00086_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00054_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00033_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00016_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00038_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00004_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00098_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00052_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00081_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00069_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00094_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00060_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00068_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00071_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\disco_disco.00023_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00024_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00005_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00081_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00038_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\disco_disco.00030_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00086_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00059_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00077_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00082_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00031_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00048_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00030_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00030_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00091_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00035_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00056_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00093_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00085_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00031_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00046_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\classical_classical.00001_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00029_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00094_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00070_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00030_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00010_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00027_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00009_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00012_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00010_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00092_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00077_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00046_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\blues_blues.00044_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00072_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00069_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00028_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00033_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00037_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00060_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00058_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\metal_metal.00032_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00062_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00051_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00096_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00048_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00095_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\disco_disco.00022_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00047_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00082_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00022_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00015_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00031_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00010_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00006_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00016_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00007_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\blues_blues.00040_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00029_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00048_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00069_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00051_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00090_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00006_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00029_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00041_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00054_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00041_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00095_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00023_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00038_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00086_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00086_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00009_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00012_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00043_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00074_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00062_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00021_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00044_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00021_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00034_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00078_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00035_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00060_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00067_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00079_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00034_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00089_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00010_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00075_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00005_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00074_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00031_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00075_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00033_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00019_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00069_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00044_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00050_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00093_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00085_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00098_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\blues_blues.00091_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00001_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00009_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00069_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00033_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00070_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\blues_blues.00086_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00058_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00042_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00064_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00076_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00098_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00083_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00025_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00091_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00031_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00032_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00024_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00093_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00030_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00020_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00017_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00046_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00066_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00015_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00056_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00034_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00036_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00071_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00028_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00078_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\blues_blues.00036_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00005_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00068_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00086_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00070_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00087_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00008_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00099_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00020_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00000_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00049_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00007_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00011_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00053_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00054_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00069_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00049_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00043_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\country_country.00000_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00080_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00066_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00055_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00068_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00098_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00083_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00038_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00091_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00079_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00096_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00006_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00062_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00002_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00058_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00046_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00030_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00014_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00021_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00045_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00057_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00064_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00013_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00023_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00072_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00062_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00029_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00022_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00076_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00022_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00034_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00077_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00018_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00077_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00050_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00036_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00034_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00099_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00033_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00051_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00099_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00016_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\disco_disco.00072_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00088_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00016_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00052_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\country_country.00078_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00022_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00030_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00042_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00013_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00086_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00044_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00058_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00012_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\pop_pop.00030_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00042_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00044_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00066_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00020_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00066_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00005_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00068_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00049_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00007_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00065_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00073_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00083_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00019_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00051_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00046_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00078_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00057_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00075_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00065_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00041_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00089_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00049_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00001_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00065_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00000_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00052_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00026_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00056_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00017_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00007_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00042_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00073_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00068_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00010_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\jazz_jazz.00004_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00024_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00016_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00013_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00048_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00025_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00031_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00088_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00057_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00091_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00093_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00092_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00067_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00059_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00071_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\blues_blues.00034_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00091_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00027_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00095_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00040_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00084_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00092_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\blues_blues.00050_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00015_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00011_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00044_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00018_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00050_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00021_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00001_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00058_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00029_chunk2.npy,disco,3
